barcode	stain_status
00997263	unstained
00997270	unstained
00997272	unstained
00997275	unstained
00997314	unstained
00997319	unstained
00997355	unstained
00997373	unstained
00997377	unstained
00997379	unstained
00997388	unstained
00997396	unstained
00997404	unstained
00997405	unstained
00997439	unstained
00997441	unstained
00997444	unstained
00997449	unstained
00997512	unstained
00997540	unstained
00997541	unstained
00997572	unstained
00997583	unstained
00997603	unstained
00997605	unstained
00997613	unstained
00997618	unstained
00997646	unstained
00997686	unstained
00997713	unstained
00997731	unstained
00997734	unstained
00997747	unstained
00997758	unstained
00997772	unstained
00997785	unstained
00997802	unstained
00997821	unstained
00997858	unstained
00997865	unstained
00997866	unstained
00997876	unstained
00997889	unstained
00997891	unstained
00997910	unstained
00997917	unstained
00997919	unstained
00997928	unstained
01005165	unstained
01009395	unstained
01013501	unstained
01013517	unstained
01013546	unstained
01013548	unstained
01013557	unstained
01013571	unstained
01013586	unstained
01013593	unstained
01013598	unstained
01013613	unstained
01013630	unstained
01013631	unstained
01013634	unstained
01013638	unstained
01013641	unstained
01013659	unstained
01013661	unstained
01013681	unstained
01013708	unstained
01013727	unstained
01013752	unstained
01013753	unstained
01013763	unstained
01013775	unstained
01013784	unstained
01013796	unstained
01013810	unstained
01013820	unstained
01013823	unstained
01013840	unstained
01013860	unstained
01013864	unstained
01013874	unstained
01013893	unstained
01013925	unstained
01013962	unstained
01013967	unstained
01013989	unstained
01013990	unstained
01013991	unstained
01014024	unstained
01014031	unstained
01014055	unstained
01014075	unstained
01014079	unstained
01014125	unstained
01014128	unstained
01014132	unstained
01014137	unstained
01014143	unstained
01014148	unstained
01014170	unstained
01014173	unstained
01014181	unstained
01014237	unstained
01014238	unstained
01014250	unstained
01014262	unstained
01014268	unstained
01014274	unstained
01014279	unstained
01014291	unstained
01014298	unstained
01014313	unstained
01014328	unstained
01014341	unstained
01014349	unstained
01014351	unstained
01014360	unstained
01014369	unstained
01014371	unstained
01014374	unstained
01014390	unstained
01014395	unstained
01014407	unstained
01014414	unstained
01014418	unstained
01014442	unstained
01014456	unstained
01014458	unstained
01014467	unstained
01014470	unstained
01014476	unstained
01014479	unstained
01014485	unstained
01014487	unstained
01014490	unstained
01014493	unstained
01014497	unstained
01014499	unstained
01046787	unstained
01049502	unstained
01049506	unstained
01049508	unstained
01049509	unstained
01049514	unstained
01049521	unstained
01049536	unstained
01049589	unstained
01049614	unstained
01049621	unstained
01049622	unstained
01049661	unstained
01049686	unstained
01049694	unstained
01049734	unstained
01049736	unstained
01049746	unstained
01049752	unstained
01049759	unstained
01049769	unstained
01049772	unstained
01049781	unstained
01049787	unstained
01049819	unstained
01049833	unstained
01049866	unstained
01049904	unstained
01049910	unstained
01049911	unstained
01049929	unstained
01049948	unstained
01049952	unstained
01049958	unstained
01049961	unstained
01049969	unstained
01049987	unstained
01050030	unstained
01050033	unstained
01050041	unstained
01050057	unstained
01050063	unstained
01050076	unstained
01050077	unstained
01050089	unstained
01050097	unstained
01050101	unstained
01050115	unstained
01050116	unstained
01050124	unstained
01050129	unstained
01050136	unstained
01050138	unstained
01050145	unstained
01050147	unstained
01050167	unstained
01050188	unstained
01050189	unstained
01050210	unstained
01050217	unstained
01050262	unstained
01050273	unstained
01050289	unstained
01050291	unstained
01050297	unstained
01050299	unstained
01050301	unstained
01050310	unstained
01050318	unstained
01050327	unstained
01050336	unstained
01050343	unstained
01050349	unstained
01050385	unstained
01050400	unstained
01050401	unstained
01050416	unstained
01050431	unstained
01050445	unstained
01050460	unstained
01050462	unstained
01050484	unstained
01050491	unstained
01052603	unstained
01077851	unstained
01080782	unstained
01094513	unstained
01094518	unstained
01094529	unstained
01094566	unstained
01094574	unstained
01094579	unstained
01094580	unstained
01094600	unstained
01094612	unstained
01094613	unstained
01094614	unstained
01094618	unstained
01094622	unstained
01094642	unstained
01094660	unstained
01094701	unstained
01094740	unstained
01094743	unstained
01094750	unstained
01094755	unstained
01094775	unstained
01094780	unstained
01094800	unstained
01094823	unstained
01094848	unstained
01094859	unstained
01094870	unstained
01094902	unstained
01094922	unstained
01094943	unstained
01094962	unstained
01094968	unstained
01095003	unstained
01095010	unstained
01095025	unstained
01095038	unstained
01095043	unstained
01095051	unstained
01095066	unstained
01095095	unstained
01095101	unstained
01095105	unstained
01095107	unstained
01095134	unstained
01095149	unstained
01095168	unstained
01095177	unstained
01095180	unstained
01095220	unstained
01095225	unstained
01095235	unstained
01095257	unstained
01095274	unstained
01095281	unstained
01095289	unstained
01095310	unstained
01095337	unstained
01095340	unstained
01095341	unstained
01095345	unstained
01099833	unstained
01100508	unstained
01100513	unstained
01100550	unstained
01100555	unstained
01100571	unstained
01100585	unstained
01100594	unstained
01100595	unstained
01100614	unstained
01100616	unstained
01100622	unstained
01100637	unstained
01100642	unstained
01100656	unstained
01100667	unstained
01100684	unstained
01100741	unstained
01100763	unstained
01100801	unstained
01100807	unstained
01100819	unstained
01100826	unstained
01100860	unstained
01100877	unstained
01100878	unstained
01100899	unstained
01100904	unstained
01100927	unstained
01100965	unstained
01100967	unstained
01100979	unstained
01100988	unstained
01100993	unstained
01101006	unstained
01101011	unstained
01101022	unstained
01101026	unstained
01101092	unstained
01101109	unstained
01101121	unstained
01101122	unstained
01101127	unstained
01101133	unstained
01101137	unstained
01101160	unstained
01101172	unstained
01101181	unstained
01101185	unstained
01101207	unstained
01101212	unstained
01101216	unstained
01101222	unstained
01101235	unstained
01101244	unstained
01101249	unstained
01101252	unstained
01101261	unstained
01101281	unstained
01101286	unstained
01101300	unstained
01101316	unstained
01101318	unstained
01101327	unstained
01101342	unstained
01101348	unstained
01101354	unstained
01101364	unstained
01101379	unstained
01101401	unstained
01101415	unstained
01101434	unstained
01101443	unstained
01101447	unstained
01101454	unstained
01101455	unstained
01101478	unstained
01101483	unstained
01103510	unstained
01105503	unstained
01105530	unstained
01105538	unstained
01105556	unstained
01105559	unstained
01105582	unstained
01105584	unstained
01105610	unstained
01105632	unstained
01105641	unstained
01105664	unstained
01105665	unstained
01105667	unstained
01105675	unstained
01105693	unstained
01105742	unstained
01105781	unstained
01105802	unstained
01105850	unstained
01105852	unstained
01105869	unstained
01105887	unstained
01105924	unstained
01105925	unstained
01105942	unstained
01105947	unstained
01105948	unstained
01105962	unstained
01105976	unstained
01105993	unstained
01106008	unstained
01106029	unstained
01106044	unstained
01106069	unstained
01106078	unstained
01106087	unstained
01106115	unstained
01106121	unstained
01106133	unstained
01106144	unstained
01106178	unstained
01106198	unstained
01106217	unstained
01106238	unstained
01106247	unstained
01106259	unstained
01106271	unstained
01106281	unstained
01106294	unstained
01106297	unstained
01106305	unstained
01106308	unstained
01106313	unstained
01106319	unstained
01106348	unstained
01106354	unstained
01106368	unstained
01106382	unstained
01106397	unstained
01106425	unstained
01106428	unstained
01106442	unstained
01106444	unstained
01106472	unstained
01106475	unstained
01106482	unstained
01106498	unstained
01106499	unstained
01107522	unstained
01107541	unstained
01107558	unstained
01107559	unstained
01107561	unstained
01107563	unstained
01107571	unstained
01107602	unstained
01107668	unstained
01107671	unstained
01107685	unstained
01107687	unstained
01107695	unstained
01107707	unstained
01107716	unstained
01107735	unstained
01107753	unstained
01107757	unstained
01107763	unstained
01107768	unstained
01107779	unstained
01107785	unstained
01107796	unstained
01107808	unstained
01107811	unstained
01107814	unstained
01107815	unstained
01107865	unstained
01107893	unstained
01107900	unstained
01107927	unstained
01107976	unstained
01107977	unstained
01107994	unstained
01107999	unstained
01108003	unstained
01108009	unstained
01108020	unstained
01108023	unstained
01108027	unstained
01108033	unstained
01108063	unstained
01108085	unstained
01108123	unstained
01108125	unstained
01108128	unstained
01108144	unstained
01108152	unstained
01108160	unstained
01108161	unstained
01108162	unstained
01108238	unstained
01108240	unstained
01108290	unstained
01108305	unstained
01108311	unstained
01108313	unstained
01108322	unstained
01108324	unstained
01108325	unstained
01108333	unstained
01108340	unstained
01108346	unstained
01108349	unstained
01108353	unstained
01108356	unstained
01108364	unstained
01108373	unstained
01108382	unstained
01108388	unstained
01108423	unstained
01108439	unstained
01108445	unstained
01108455	unstained
01108459	unstained
01108461	unstained
01108469	unstained
01108470	unstained
01117520	unstained
01117537	unstained
01117546	unstained
01117594	unstained
01117623	unstained
01117629	unstained
01117654	unstained
01117697	unstained
01117702	unstained
01117719	unstained
01117729	unstained
01117731	unstained
01117750	unstained
01117753	unstained
01117756	unstained
01117764	unstained
01117785	unstained
01117786	unstained
01117789	unstained
01117794	unstained
01117797	unstained
01117799	unstained
01117815	unstained
01117818	unstained
01117826	unstained
01117851	unstained
01117854	unstained
01117868	unstained
01117909	unstained
01117916	unstained
01117920	unstained
01117954	unstained
01117964	unstained
01164516	unstained
01164536	unstained
01164551	unstained
01164561	unstained
01164608	unstained
01164610	unstained
01164691	unstained
01164694	unstained
01164766	unstained
01164768	unstained
01164808	unstained
01164819	unstained
01164854	unstained
01164865	unstained
01164889	unstained
01164925	unstained
01164926	unstained
01164949	unstained
01164951	unstained
01164953	unstained
01164955	unstained
01164957	unstained
01165139	unstained
01165150	unstained
01165156	unstained
01165190	unstained
01165191	unstained
01165216	unstained
01165218	unstained
01165220	unstained
01165222	unstained
01165227	unstained
01165243	unstained
01165255	unstained
01165265	unstained
01165269	unstained
01165271	unstained
01165289	unstained
01165299	unstained
01165321	unstained
01165323	unstained
01165339	unstained
01170445	unstained
01171812	unstained
01171848	unstained
01176720	unstained
01186359	unstained
01186512	unstained
01187227	unstained
01208995	unstained
01209029	unstained
01209785	unstained
01210170	unstained
01210178	unstained
01210204	unstained
01210264	unstained
01210271	unstained
01210276	unstained
01210279	unstained
01210280	unstained
01210309	unstained
01210315	unstained
01210336	unstained
01210360	unstained
01210380	unstained
01210403	unstained
01210415	unstained
01210439	unstained
01210452	unstained
01231511	unstained
01231537	unstained
01231542	unstained
01231544	unstained
01231575	unstained
01231593	unstained
01231597	unstained
01231598	unstained
